,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
369,@naa_two,568592947777839104,"RT @ChinmayGawas: @Naa_Two  Box Office: 'MSG: The Messenger' Breaks Ranbir's 'Roy' and Akshay's 'Baby' Record; Nears ₹100 Crore Mark 
Ata b…",2015-02-20 02:08:17+00:00,two box office msg the messenger breaks ranbir s roy and akshay s baby record nears 100 crore mark ata b,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
370,@naa_two,568006147380113408,RT @timesofindia: Quiz ministers on budgets online http://t.co/XZgQBjluVU,2015-02-18 11:16:33+00:00,quiz ministers on budgets online,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
371,@naa_two,567721087979356160,"RT @AUThackeray: Shops and Establishments Act, and Police Act needs amendment which will be tabled in either budget or monsoon sessions of …",2015-02-17 16:23:49+00:00,shops and establishments act and police act needs amendment which will be tabled in either budget or monsoon sessions of,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
372,@naa_two,566929089613684737,RT @NavazMalik: Is bar bhi nahi phorengay..,2015-02-15 11:56:42+00:00,is bar bhi nahi phorengay,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
373,@naa_two,566929068805730305,RT @StarSportsIndia: 6-0. #INDvPAK #WontGiveItBack http://t.co/GOjFX3YCUM,2015-02-15 11:56:37+00:00,6 0 indvpak wontgiveitback,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
374,@naa_two,566929054058553344,RT @aliqasim: Kab Phorengay 😐 ?,2015-02-15 11:56:34+00:00,kab phorengay,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
375,@naa_two,566929046517186560,RT @AliiYousuf: Koi baat nahi. Next time phorengay.,2015-02-15 11:56:32+00:00,koi baat nahi next time phorengay,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
376,@naa_two,566929036006268928,RT @MB_Rashid: inshAllah 2019 main phoren gay 󾌰,2015-02-15 11:56:29+00:00,inshallah 2019 main phoren gay,0.2916666666666667,0.45833333333333337,neutral,0.0,1.0,0.0,0.0,1,Cricket
377,@naa_two,566927570017325058,RT @mangeshkarlata: Namaskar. Hamari Bhartiya Cricket team ko is jeet ke liye meri taraf se bohot bohot badhaai.,2015-02-15 11:50:40+00:00,namaskar hamari bhartiya cricket team ko is jeet ke liye meri taraf se bohot bohot badhaai,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
378,@naa_two,566927517169111040,RT @Trendulkar: 6-0 http://t.co/fps8bNbMRC,2015-02-15 11:50:27+00:00,6 0,0.0,0.0,neutral,0.0,0.0,0.0,0.0,0,Politics
379,@naa_two,566927347022979073,"@khadeejam27 @GhaisasRohit Aap guroor kehte ho. Hum aatmavishwaas kehte hain. Jaisi jiski soch. :)
#CWC15 #IndVsPak #PakvsInd",2015-02-15 11:49:47+00:00,aap guroor kehte ho hum aatmavishwaas kehte hain jaisi jiski soch cwc15 indvspak pakvsind,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
380,@naa_two,566927347022979073,"@khadeejam27 @GhaisasRohit Aap guroor kehte ho. Hum aatmavishwaas kehte hain. Jaisi jiski soch. :)
#CWC15 #IndVsPak #PakvsInd",2015-02-15 11:49:47+00:00,aap guroor kehte ho hum aatmavishwaas kehte hain jaisi jiski soch cwc15 indvspak pakvsind,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
381,@naa_two,566926884827439104,RT @GhaisasRohit: @khadeejam27 @Naa_Two jitna girna tha woh worldcup ke phle ho gaya ab udne ka waqt hai #BleedBlue #Goindia #WontGiveItBack,2015-02-15 11:47:56+00:00,two jitna girna tha woh worldcup ke phle ho gaya ab udne ka waqt hai bleedblue goindia wontgiveitback,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
382,@naa_two,566924407327563777,RT @SirJadeja: This Little Girl Nailed It. #IndvsPak #PakvsInd #IndWins #CWC15 #जयहिन्द #RealFinal http://t.co/ICpFD0EEnV,2015-02-15 11:38:06+00:00,this little girl nailed it indvspak pakvsind indwins cwc15 realfinal,-0.1875,0.5,neutral,0.0,1.0,0.0,0.0,1,Cricket
383,@naa_two,566924384363757569,"RT @chetan_bhagat: Adelaide to Karachi flights. You know, just in case. #IndiavsPak http://t.co/xmEdKi0FR7",2015-02-15 11:38:00+00:00,adelaide to karachi flights you know just in case indiavspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
384,@naa_two,566921805244284928,"RT @HaatimTau: मुबारक हो छक्का (6-0) हुआ है।

#IndvsPak #IndWins #जयहिन्द",2015-02-15 11:27:45+00:00,6 0 indvspak indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
385,@naa_two,566921783937232896,RT @coolfunnytshirt: Pakistani cricket fans waiting for their team to beat India in World Cup. http://t.co/fuMdYCCaim,2015-02-15 11:27:40+00:00,pakistani cricket fans waiting for their team to beat india in world cup,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
386,@naa_two,566921639036596225,"RT @MomutaBonerjy: NDTV niwsroom me matam ka mahoul.

Borkha Dott bein wido.

#IndvsPak",2015-02-15 11:27:06+00:00,ndtv niwsroom me matam ka mahoul borkha dott bein wido indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
387,@naa_two,566920438853275648,"@joshilaaa Ghe zala jama!! 😂😂 Dettol Dettol Ho.
#IndvsPak #IndWins #CWC15 #जयहिंद",2015-02-15 11:22:20+00:00,ghe zala jama dettol dettol ho indvspak indwins cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
388,@naa_two,566916975666794496,@saim_zahir @ayeeeshay Baaki matches jeetoge. Khuda kare fir semis mein mulaqat hogi. :),2015-02-15 11:08:34+00:00,zahir baaki matches jeetoge khuda kare fir semis mein mulaqat hogi,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
389,@naa_two,566916231735672832,"Kashmir se le kar Adelaide tak. 1947 se lekar 2015 tak. 😂😂😂
Dettol Dettol Ho.

#PakvsInd #IndVsPak #CWC15 #जयहिन्द #IndWins",2015-02-15 11:05:37+00:00,kashmir se le kar adelaide tak 1947 se lekar 2015 tak dettol dettol ho pakvsind indvspak cwc15 indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
390,@naa_two,566911401910738946,#OLX pe bech do bhencho. 😂😂😂 #IndWins #जयहिन्द #CWC15 #IndVsPak http://t.co/5IDeX4IUnX,2015-02-15 10:46:25+00:00,olx pe bech do bhencho indwins cwc15 indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
391,@naa_two,566910763260846081,RT @ChinmayGawas: @Naa_Two boom boom bhadwa 😂😂😂😂,2015-02-15 10:43:53+00:00,two boom boom bhadwa,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
392,@naa_two,566910099109584897,"@ChinmayGawas Par fir bhi, Afridi ki maa ka bhosada!! 😂😂😂😂😂

#IndVsPak #CWC15 #जयहिन्द #IndWins",2015-02-15 10:41:14+00:00,par fir bhi afridi ki maa ka bhosada indvspak cwc15 indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
393,@naa_two,566909593725317121,"Pakistan ki fati gaand ke liye chhoti si peshkash:
Dettol dettol dettol dettol dettol dettol ho.
😂

#IndWins #जयहिन्द #CWC15 #IndVsPak",2015-02-15 10:39:14+00:00,pakistan ki fati gaand ke liye chhoti si peshkash dettol dettol dettol dettol dettol dettol ho indwins cwc15 indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
394,@naa_two,566908395211325440,RT @Trendulkar: GAME. SET. MATCH.,2015-02-15 10:34:28+00:00,game set match,-0.4,0.4,neutral,0.0,1.0,0.0,0.0,1,Cricket
395,@naa_two,566908342207926272,"Pack Up 😂😂😂
#IndVsPak #CWC15 #जयहिन्द #IndWins http://t.co/OiggszfIBl",2015-02-15 10:34:16+00:00,pack up indvspak cwc15 indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
396,@naa_two,566907173804851200,"World record made by India today:

Whole India went for a bath at the same time after watching India's batting! 😂
#जयहिन्द #CWC15 #IndVsPak",2015-02-15 10:29:37+00:00,world record made by india today whole india went for a bath at the same time after watching india s batting cwc15 indvspak,0.1,0.2625,neutral,0.0,1.0,0.0,0.0,1,Cricket
397,@naa_two,566904638851395584,@waglenikhil मैच बघ न राजा। कशाला डोक्याची आई झावतोयस।,2015-02-15 10:19:33+00:00,,0.0,0.0,neutral,0.0,0.0,0.0,0.0,0,Politics
398,@naa_two,566900209108529153,RT @sambha_bhilane: Snicko meter http://t.co/KN0gc8kZ9m,2015-02-15 10:01:57+00:00,snicko meter,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
399,@naa_two,566899532680531968,"RT @BlackKeth: पाकिस्तान के टीवी में शहज़ाद और मक़सूद अभी भी खेल रहे है, क्यों की वो हम से आधा घंटा पीछे है। #IndvsPak",2015-02-15 09:59:15+00:00,indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
400,@naa_two,566899125468135424,RT @vivekagnihotri: Instead of calling it 'boundary' if you call it 'border' Pak will start hitting it.,2015-02-15 09:57:38+00:00,instead of calling it boundary if you call it border pak will start hitting it,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
401,@naa_two,566898959340154880,"RT @vanziiiee: Breaking: All pathaka shops shut down throughout Pakistan.
#IndvsPak",2015-02-15 09:56:59+00:00,breaking all pathaka shops shut down throughout pakistan indvspak,-0.15555555555555559,0.2888888888888889,neutral,0.0,1.0,0.0,0.0,1,Cricket
402,@naa_two,566898830721822720,RT @toxicpoetess: Dettol for Pakistani asses. #IndvsPak,2015-02-15 09:56:28+00:00,dettol for pakistani asses indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
403,@naa_two,566898031367184384,"RT @coolfunnytshirt: Remember, Bahari Kinaara always belongs to the Arun Lal. And 3rd umpire knew about it! #IndvsPak",2015-02-15 09:53:17+00:00,remember bahari kinaara always belongs to the arun lal and 3rd umpire knew about it indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
404,@naa_two,566896720320004097,"Correction:

उमेश यादव @SirIshantSharma की कमी न महसूस करवाते हुए।

सबसे तेज़ #UTurn
😂😂😂
#IndVsPak #IndWins #CWC15 #जयहिन्द",2015-02-15 09:48:05+00:00,correction uturn indvspak indwins cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
405,@naa_two,566896187811192832,RT @coolfunnytshirt: Agar Shoaib Akhtar ne ek baar aur 'varaat kohli' bola to Anushka uska muh tod degi! #IndvsPak,2015-02-15 09:45:58+00:00,agar shoaib akhtar ne ek baar aur varaat kohli bola to anushka uska muh tod degi indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
406,@naa_two,566893576626245635,"उमेश यादव @SirIshantSharma की कमी न महसूस करवाते हुए।

#जयहिन्द #CWC15 #IndWins #IndVsPak",2015-02-15 09:35:35+00:00,cwc15 indwins indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
407,@naa_two,566892639509684224,"Hijadon ke fauj jama kar rakhi hai Umpire or 3rd Umpire ke naam pe. Bhencho. CBI jaanch karaao. 
#जयहिन्द #CWC15 #IndWins #IndVsPak",2015-02-15 09:31:52+00:00,hijadon ke fauj jama kar rakhi hai umpire or 3rd umpire ke naam pe bhencho cbi jaanch karaao cwc15 indwins indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
408,@naa_two,566888158231416832,"Dettol dettol dettop dettol dettol dettol ho. Kya chala rakha hai bc?? 😂😂😂
 #BandKaroYeAtyachar #IndVsPak #IndWins #CWC15 #जयहिन्द",2015-02-15 09:14:03+00:00,dettol dettol dettop dettol dettol dettol ho kya chala rakha hai bc bandkaroyeatyachar indvspak indwins cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
409,@naa_two,566881024433328129,"RT @TheLastPeg: [having sex] 

Wife- daalo
Arun Lal- *tries*
Wife- yeh nahi, yeh ched nahi, neeche
Arun Lal- taal mel ke kami saaf jhalakte…",2015-02-15 08:45:43+00:00,having sex wife daalo arun lal tries wife yeh nahi yeh ched nahi neeche arun lal taal mel ke kami saaf jhalakte,-0.1,0.4,neutral,0.0,1.0,0.0,0.0,1,Cricket
410,@naa_two,566869068292960256,"20-30 odd runs short with the kind of batting Raina was doing. Bowlers please hagna mat! _/\_
#जयहिन्द #CWC15 #IndWins #IndVsPak",2015-02-15 07:58:12+00:00,20 30 odd runs short with the kind of batting raina was doing bowlers please hagna mat cwc15 indwins indvspak,0.14444444444444446,0.4833333333333334,neutral,0.102,0.796,0.102,0.0,1,Cricket
411,@naa_two,566858957445021696,"Boom Boom Lavda Lasoon.
#IndVsPak #IndWins #CWC15 #जयहिन्द",2015-02-15 07:18:01+00:00,boom boom lavda lasoon indvspak indwins cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
412,@naa_two,566841870265774080,"Adelaide mein gand mari. Ab Kashmir mein maro. #IndVsPak 

RT @TimesNow: Pakistan rangers target Indian outpost near Tavi in RS Pura sector.",2015-02-15 06:10:07+00:00,adelaide mein gand mari ab kashmir mein maro indvspak pakistan rangers target indian outpost near tavi in rs pura sector,0.1,0.4,neutral,0.0,1.0,0.0,0.0,1,Cricket
413,@naa_two,566841870265774080,"Adelaide mein gand mari. Ab Kashmir mein maro. #IndVsPak 

RT @TimesNow: Pakistan rangers target Indian outpost near Tavi in RS Pura sector.",2015-02-15 06:10:07+00:00,adelaide mein gand mari ab kashmir mein maro indvspak pakistan rangers target indian outpost near tavi in rs pura sector,0.1,0.4,neutral,0.0,1.0,0.0,0.0,1,Cricket
414,@naa_two,566837671897485312,RT @InbuiltSinner: That Afridi - Kohli Moment. http://t.co/J4vPiroIy5,2015-02-15 05:53:26+00:00,that afridi kohli moment,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
415,@naa_two,566829725549477888,"RT @coolfunnytshirt: Pakistaniyon ki jisne keh ke li... 
Ab ki baar Virat Kohli!!! 

#IndvsPak",2015-02-15 05:21:52+00:00,pakistaniyon ki jisne keh ke li ab ki baar virat kohli indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
416,@naa_two,566829441414737920,"Aise hi chalta raha to innings end tak @cricketaakash mic mein ghuskar mere TV ke speakers se bahar nikal ayenge.
#CWC15 #IndVsPak #IndWins",2015-02-15 05:20:44+00:00,aise hi chalta raha to innings end tak mic mein ghuskar mere tv ke speakers se bahar nikal ayenge cwc15 indvspak indwins,-0.5,0.5,neutral,0.0,1.0,0.0,0.0,1,Cricket
417,@naa_two,566828421620043776,"Pakistan needs a wicket here.

यह मुश्किल तो नहीं लेकिन डिफिकल्ट जरूर है।
-श्री श्री कपिल देव

#CWC15 #IndVsPak #IndWins #जयहिन्द",2015-02-15 05:16:41+00:00,pakistan needs a wicket here cwc15 indvspak indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
418,@naa_two,566827469420773376,"RT @MildlyClassic: Pehle 100 kaun karega?

Dhawan Karenge Dhawan Karenge Dhawan Karenge.",2015-02-15 05:12:54+00:00,pehle 100 kaun karega dhawan karenge dhawan karenge dhawan karenge,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
419,@naa_two,566821719667531776,"RT @RoflGandhi_: .@ashutosh83B सर आज ट्वीट मत करो, ऐसी इंग्लिश देखकर लोग पाकिस्तानी समझ लेंगे।",2015-02-15 04:50:03+00:00,,0.0,0.0,neutral,0.0,0.0,0.0,0.0,0,Politics
420,@naa_two,566818242354614272,"RT @rameshsrivats: #IndvsPak #CWC15 
Yasir Shah drops Kohli.
Everyone in India - Wah! 
Everyone in Pakistan - Gah! 
Everyone at the border …",2015-02-15 04:36:14+00:00,indvspak cwc15 yasir shah drops kohli everyone in india wah everyone in pakistan gah everyone at the border,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
421,@naa_two,566818242354614272,"RT @rameshsrivats: #IndvsPak #CWC15 
Yasir Shah drops Kohli.
Everyone in India - Wah! 
Everyone in Pakistan - Gah! 
Everyone at the border …",2015-02-15 04:36:14+00:00,indvspak cwc15 yasir shah drops kohli everyone in india wah everyone in pakistan gah everyone at the border,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
422,@naa_two,566817915656101888,"चिट्टीयां कलाइयां वे ओह कोहली तेरी चिट्टीयां कलाइयां वे
-श्री श्री अरुण लाल

#जयहिन्द #IndVsPak #CWC15 #IndWins",2015-02-15 04:34:56+00:00,indvspak cwc15 indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
423,@naa_two,566817271557795840,"Kohli slams Sohail for 4...

शानदार शॉट।
जानबूझकर कलाइयों का इस्तेमाल किया। टॉप डाउन शॉट।
-श्री श्री अरुण लाल

#CWC15 #IndVsPak #जयहिन्द",2015-02-15 04:32:23+00:00,kohli slams sohail for 4 cwc15 indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
424,@naa_two,566815414462595074,"Whatsapp grps buzzing with Afridi Ki Maa Ka Bh***da at the moment. 😂😂😂
#जयहिन्द #IndVsPak #CWC15 #IndWins",2015-02-15 04:25:00+00:00,whatsapp grps buzzing with afridi ki maa ka bh da at the moment indvspak cwc15 indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
425,@naa_two,566808341049921537,RT @RoflGandhi_: मोहम्मद इरफान की फेवरेट हॉबी पतंग लूटना है। #IndvsPak,2015-02-15 03:56:53+00:00,indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
426,@naa_two,566802889327116289,"Three balls, three dots. Reminds me of Sehwag whacking those first balls for FOUR, last World Cup. #CWC15 #IndVsPak",2015-02-15 03:35:14+00:00,three balls three dots reminds me of sehwag whacking those first balls for four last world cup cwc15 indvspak,0.125,0.19999999999999998,neutral,0.0,1.0,0.0,0.0,1,Cricket
427,@naa_two,566802451026546689,RT @bhupendrachaube: Was i the only one who saw Shahid afreedi  not singing the pakistani national anthem.,2015-02-15 03:33:29+00:00,was i the only one who saw shahid afreedi not singing the pakistani national anthem,0.0,1.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
428,@naa_two,566802425516814336,RT @SirJadeja: RT if you witnessed the 1st Ball of #IndvsPak . It's historic. #PakvsInd #IndWins #CWC15,2015-02-15 03:33:23+00:00,rt if you witnessed the 1st ball of indvspak it s historic pakvsind indwins cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
429,@naa_two,566799450245304320,"And just for the sake of हिंदी हैशटैगस्

इंडिया... इंडिया।

#जयहिन्द #क्रिकेटविश्वकप2015 #इंडियाविरुद्धपाकिस्तान
😂😂

#CWC15 #IndVsPak",2015-02-15 03:21:34+00:00,and just for the sake of 2015 cwc15 indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
430,@naa_two,566798711418662914,"N dadi is now busy predicting who's making how many today, again with her Panchang. Kash humein bhi ye sab karna aata. #IndVsPak #CWC15",2015-02-15 03:18:38+00:00,n dadi is now busy predicting who s making how many today again with her panchang kash humein bhi ye sab karna aata indvspak cwc15,0.3,0.4,neutral,0.0,1.0,0.0,0.0,1,Cricket
431,@naa_two,566796681107087360,"Kuch bhi ho, Pakistan se nahi harna hai India.
 #CWC15 #INDvPAK #IndVsPak",2015-02-15 03:10:34+00:00,kuch bhi ho pakistan se nahi harna hai india cwc15 indvpak indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
432,@naa_two,566793303442472960,RT @bhogleharsha: Is Adelaide still in Australia?,2015-02-15 02:57:08+00:00,is adelaide still in australia,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
433,@naa_two,566643347968643072,RT @MomutaBonerjy: DJ Proneb Da http://t.co/NgcRynxu61,2015-02-14 17:01:16+00:00,dj proneb da,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
434,@naa_two,566643347968643072,RT @MomutaBonerjy: DJ Proneb Da http://t.co/NgcRynxu61,2015-02-14 17:01:16+00:00,dj proneb da,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
435,@naa_two,566626330645495808,"RT @Madan_Chikna: Afridi- Wsup, all set?

Misbah- Nahi bhai last paragraph baaki hai.

Afridi- Abe English ki nahi Cricket ki baat kar raha…",2015-02-14 15:53:39+00:00,afridi wsup all set misbah nahi bhai last paragraph baaki hai afridi abe english ki nahi cricket ki baat kar raha,0.0,0.03333333333333333,neutral,0.0,1.0,0.0,0.0,2,Unknown
436,@naa_two,566603392659628032,RT @coolfunnytshirt: Zyada shanpatti ki to President's rule laga daalne ka! Kya samjha beedu!!! http://t.co/gvEJK00Aro,2015-02-14 14:22:30+00:00,zyada shanpatti ki to president s rule laga daalne ka kya samjha beedu,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
437,@naa_two,566597437557452803,"After 9 Pakistan dubbings in World Cups at the hands of India, time for 10-0 tomorrow. #GoIndia #INDvPAK #CWC15",2015-02-14 13:58:50+00:00,after 9 pakistan dubbings in world cups at the hands of india time for 10 0 tomorrow goindia indvpak cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
438,@naa_two,566595869844074496,RT @SirJadeja: #IndvsPak #IndWins http://t.co/lElRwKxMXv,2015-02-14 13:52:36+00:00,indvspak indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
439,@naa_two,566585399674290176,RT @RoflGandhi_: When all your college mates have gone jobless and you head an MNC. http://t.co/l5x6O62Q83,2015-02-14 13:11:00+00:00,when all your college mates have gone jobless and you head an mnc,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
440,@naa_two,566585319231721472,RT @Being_Humor: I am a disco dancer.. ooye.. http://t.co/RUMmEPn9SV,2015-02-14 13:10:41+00:00,i am a disco dancer ooye,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
441,@naa_two,566481339424075776,Spin level: @BDUTT http://t.co/EoVoQKojyY,2015-02-14 06:17:30+00:00,spin level,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
442,@naa_two,566474547805712385,"RT @CrimeMasterV2: Inzy: Paratha milega?
Waiter: Aaloo paratha hai 
Inzy: 
 #IndWins http://t.co/Kox1o4lAsq",2015-02-14 05:50:31+00:00,inzy paratha milega waiter aaloo paratha hai inzy indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
443,@naa_two,566308941143891968,"RT @Ojasism: *Valentines day in Pakistan*

Girl: Say those 3 magical words.
Boy: Kya boli?
Girl: Arre wo 3 shabd bolo angrezi mei
Boy: Boys…",2015-02-13 18:52:27+00:00,valentines day in pakistan girl say those 3 magical words boy kya boli girl arre wo 3 shabd bolo angrezi mei boy boys,0.5,1.0,neutral,0.0,1.0,0.0,0.0,0,Politics
444,@naa_two,566283759641563137,@ashutosh83B कुत्तों को घसीटके ले जा रहे हैं वो लोग। बचके रहिएगा आप कल।,2015-02-13 17:12:23+00:00,,0.0,0.0,neutral,0.0,0.0,0.0,0.0,0,Politics
445,@naa_two,566276766633697280,RT @RahulThanvi: How does Kejriwal sing a song: COUGH COUGH karne laga..Ho mora jiyara DHARNE laga...,2015-02-13 16:44:36+00:00,how does kejriwal sing a song cough cough karne laga ho mora jiyara dharne laga,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
446,@naa_two,566276040616472576,RT @i_Psycho: Jinke khud ke ghar sheeshe ke hon woh doosron ke ghar pathhar nahi phenka karte #StopPreachingObama http://t.co/DBER64wFHg,2015-02-13 16:41:43+00:00,jinke khud ke ghar sheeshe ke hon woh doosron ke ghar pathhar nahi phenka karte stoppreachingobama,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
447,@naa_two,566275570606944257,"RT @i_am_nat_war: Arun lal:- चाकू के बाहरी किनारे से कट गया!!
Wife:- ये लो Dettol लगा लो!! 
Arun Lal:- Dettol का अच्छा उपयोग।",2015-02-13 16:39:51+00:00,arun lal wife dettol arun lal dettol,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
448,@naa_two,566230889428819968,Pronob da. #swag #president http://t.co/kXk9fKVYjm,2015-02-13 13:42:18+00:00,pronob da swag president,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
449,@naa_two,566228729756545024,"5000GB? Tharki sala. 😂😂😂

RT @TimesNow: Shashi Tharoor submits to the police over 5000 GB of data from his laptop #IPLAngleBack",2015-02-13 13:33:43+00:00,5000gb tharki sala shashi tharoor submits to the police over 5000 gb of data from his laptop iplangleback,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
450,@naa_two,566211332295245824,RT @firstpost: Howzatt! PM Modi's cricket diplomacy bowls over Pakistan PM Sharif http://t.co/03jH6lyMYY http://t.co/9oxBHnubM4,2015-02-13 12:24:35+00:00,howzatt pm modi s cricket diplomacy bowls over pakistan pm sharif,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
451,@naa_two,566209781740732416,"RT @coolfunnytshirt: Arun Lal : Kaddu kaat ke diyo zara! 

Sabzi wala : Kaun sa hissa babuji? 

Arul Lal : Balle ka bahari kinara!",2015-02-13 12:18:26+00:00,arun lal kaddu kaat ke diyo zara sabzi wala kaun sa hissa babuji arul lal balle ka bahari kinara,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
452,@naa_two,566209658096873472,"RT @coolfunnytshirt: When Arun Lal was born, doctor said ""bahari kinara aur ye out"".",2015-02-13 12:17:56+00:00,when arun lal was born doctor said bahari kinara aur ye out,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
453,@naa_two,566209658096873472,"RT @coolfunnytshirt: When Arun Lal was born, doctor said ""bahari kinara aur ye out"".",2015-02-13 12:17:56+00:00,when arun lal was born doctor said bahari kinara aur ye out,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
454,@naa_two,566202087977910273,"Bas chaatna baki reh gaya. 😂

RT @naushad1002: USA &amp; Pakistan's relationship simplified http://t.co/JfAML6cLXo",2015-02-13 11:47:51+00:00,bas chaatna baki reh gaya usa amp pakistan s relationship simplified,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
455,@naa_two,565855114779299841,Ye @IPL ko @narendramodi bhai ki commentary to banti hai!! 😂😂😂,2015-02-12 12:49:07+00:00,ye ko bhai ki commentary to banti hai,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
456,@naa_two,565852451052326912,"30 minute. 30 minute hai tumhare paas. Aur ye 30 minute tumse koi nahi cheen sakta, koi nahi.
😂😂😂

#Jumla #AAP #Delhi #FreeWifi #AAPtard",2015-02-12 12:38:32+00:00,30 minute 30 minute hai tumhare paas aur ye 30 minute tumse koi nahi cheen sakta koi nahi jumla aap delhi freewifi aaptard,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
457,@naa_two,565844957030670336,"पहले तो मैं समझदार था
चुतिया बनाया ""आप"" ने

Whatsapp, fb ke liye nai hai to kiske liye hai? 😂
#Delhi #AAP #FreeWifi http://t.co/bcVvp67Ati",2015-02-12 12:08:45+00:00,whatsapp fb ke liye nai hai to kiske liye hai delhi aap freewifi,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
